"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","3","1","0.000000","0","0"
"/Game/MedievalDungeon/Materials/M_Torch_Flicker_Light_Function.M_Torch_Flicker_Light_Function","0","36","1","1","11.362959","0","701"
"/Game/GoodSky/Resource/ArrowTool/M_GoodSky_Sun_Emissive.M_GoodSky_Sun_Emissive","0","3","3","1","1.414619","0","5"
"/Game/MedievalDungeon/Materials/M_Flicker_Light_Function.M_Flicker_Light_Function","0","36","1","1","0.000000","0","701"
"/Game/VFX/DamageDigits/M_DamageNumbers.M_DamageNumbers","0","30","1","1","14.946140","0","562"
"/Game/FXVarietyPack/Materials/M_ky_empty.M_ky_empty","0","12","12","1","6.230569","0","12"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_PickupSet_1/Materials/M_Master_Fresnel.M_Master_Fresnel","0","26","1","1","12.480542","0","376"
"/Game/VFX/WizardSpellsPack/Materials/M_SmoothStar1ts.M_SmoothStar1ts","0","167","1","1","62.345013","0","14879"
"/MovieRenderPipeline/Blueprints/M_MoviePipelineRenderPreview.M_MoviePipelineRenderPreview","0","9","1","1","1.644866","0","53"
"/MovieRenderPipeline/Materials/MovieRenderQueue_WorldDepth.MovieRenderQueue_WorldDepth","0","4","1","1","1.007750","0","13"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_2Sided_Master.M_Add_Sprite_2Sided_Master","0","20","1","1","7.011326","0","229"
"/MovieRenderPipeline/Materials/MovieRenderQueue_MotionVectors.MovieRenderQueue_MotionVectors","0","4","1","1","1.011639","0","13"
"/Game/Blueprints/AI/ParagonSparrow/FX/Materials/Heroes/M_SparrowAirglow.M_SparrowAirglow","0","12","1","1","5.661558","0","81"
"/Game/GoodSky/Resource/ArrowTool/M_GoodSky_SkyRing_.M_GoodSky_SkyRing_","0","17","1","1","6.752525","0","175"
"/Game/MedievalDungeon/Materials/M_Skeleton_Dirty.M_Skeleton_Dirty","0","14","1","1","6.629731","0","118"
"/Game/MedievalDungeon/Materials/M_Statue.M_Statue","0","23","1","1","10.947114","0","298"
"/Game/VFX/WizardSpellsPack/Materials/M_DistortionParticle.M_DistortionParticle","0","28","1","1","10.877491","0","433"
"/Game/MedievalDungeon/Materials/M_Statue_Stand_Inst.M_Statue_Stand_Inst","0","23","1","1","11.139049","0","298"
"/Game/PlayerCharacter/Materials/M_Mage_Eyelash.M_Mage_Eyelash","0","54","1","1","24.011541","0","1595"
"/Game/MedievalDungeon/Materials/M_Candles_Master.M_Candles_Master","0","70","2","2","33.898155","0","1047"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Wispy_Dark_Smoke_Trail.M_Wispy_Dark_Smoke_Trail","0","10","1","1","3.944659","0","52"
"/Game/AOE/Decals/Decal_AOE.Decal_AOE","0","23","1","1","11.560625","0","290"
"/Game/MedievalDungeon/Particles/Materials/M_CandleFlame.M_CandleFlame","0","9","1","1","3.763828","0","53"
"/Game/PlayerCharacter/Materials/M_Mage_armor_master.M_Mage_armor_master","0","92","1","1","52.383175","0","4429"
"/Game/PlayerCharacter/Materials/M_Mage_Eyes_Master.M_Mage_Eyes_Master","0","26","1","1","12.360966","0","344"
"/Game/Blueprints/AI/Weapon_Pack/Materials/Weapons/M_WeaponSet_2.M_WeaponSet_2","0","35","1","1","16.742239","0","653"
"/Game/VFX/WizardSpellsPack/Materials/M_MagicText6a.M_MagicText6a","0","169","1","1","87.891289","0","14049"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_StylizedAttacksPack/Materials/M_Basic_Hit.M_Basic_Hit","0","6","1","1","3.219997","0","26"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_StylizedAttacksPack/Materials/M_Smoke.M_Smoke","0","9","1","1","4.496128","0","53"
"/Game/VFX/WizardSpellsPack/Materials/M_CircleRainbow11a.M_CircleRainbow11a","0","338","170","2","178.218826","0","14357"
"/Game/VFX/WizardSpellsPack/Materials/M_Noise53b.M_Noise53b","0","149","1","1","84.549545","0","10438"
"/Game/VFX/WizardSpellsPack/Materials/M_Trail29a3.M_Trail29a3","0","129","1","1","65.057755","0","8074"
"/Game/VFX/WizardSpellsPack/Materials/M_Trail55bt.M_Trail55bt","0","149","1","1","77.412323","0","9930"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_StylizedAttacksPack/Materials/M_RadialGradient_1.M_RadialGradient_1","0","20","1","1","7.477808","0","229"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_StylizedAttacksPack/Materials/M_Ground_Crack.M_Ground_Crack","0","9","1","1","4.600037","0","53"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_ShootingVfxPack/Materials/M_Smoke.M_Smoke","0","6","1","1","0.000000","0","26"
"/Game/FXVarietyPack/Materials/M_ky_circle01_4x4G_nonD.M_ky_circle01_4x4G_nonD","0","12","1","1","5.733543","0","79"
"/Game/FXVarietyPack/Materials/M_ky_flare_flash.M_ky_flare_flash","0","24","24","2","11.174177","0","24"
"/Game/FXVarietyPack/Materials/M_ky_base.M_ky_base","0","24","2","2","10.297491","0","157"
"/Game/FXVarietyPack/Materials/M_ky_Fresnel.M_ky_Fresnel","0","20","2","1","7.116223","0","208"
"/Game/Blueprints/AI/ParagonSparrow/FX/Materials/Heroes/Sparrow/Abilities/M_ArrowFlare.M_ArrowFlare","0","9","1","1","3.833861","0","53"
"/Game/Blueprints/AI/ParagonSparrow/FX/Materials/Heroes/Sparrow/Abilities/M_Sparrow_Primary_Shockwave.M_Sparrow_Primary_Shockwave","0","20","1","1","7.304121","0","220"
"/Game/Blueprints/AI/ParagonSparrow/FX/Materials/Sparks/M_Spark_VelocityLerp.M_Spark_VelocityLerp","0","32","1","1","15.510957","0","569"
"/Game/Blueprints/AI/ParagonSparrow/FX/Materials/Energy/Plasma/M_Plasma_v5_Flipbook2.M_Plasma_v5_Flipbook2","0","9","1","1","3.790618","0","53"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_StylizedAttacksPack/Materials/M_Meteor.M_Meteor","0","26","1","1","12.205462","0","352"
"/Game/VFX/WizardSpellsPack/Materials/M_Circle116a.M_Circle116a","0","109","1","1","54.080387","0","5029"
"/Game/VFX/WizardSpellsPack/Materials/M_FireF4.M_FireF4","0","109","1","1","58.246136","0","3486"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_Simple_Bram.M_Simple_Bram","0","15","1","1","6.671947","0","124"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_ABNiagara.M_ABNiagara","0","20","1","1","12.043661","0","182"
"/Game/VFX/WizardSpellsPack/Materials/M_Lightning10b.M_Lightning10b","0","149","1","1","79.011497","0","4609"
"/Game/VFX/WizardSpellsPack/Materials/M_Trail21a.M_Trail21a","0","149","1","1","78.385178","0","3870"
"/Game/VFX/WizardSpellsPack/Materials/M_Gradient17a.M_Gradient17a","0","149","1","1","76.557541","0","3796"
"/Game/VFX/WizardSpellsPack/Materials/M_Gradient17bd.M_Gradient17bd","0","163","1","1","81.615547","0","3948"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_Solid_Panner.M_Master_Solid_Panner","0","54","1","1","23.842842","0","912"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_Rayvfx/Materials/M_PannerScroll.M_PannerScroll","0","20","1","1","9.413149","0","150"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_PickupSet_1/Materials/M_AdditiveScrollNiagara.M_AdditiveScrollNiagara","0","20","1","1","9.197463","0","155"
"/Game/Blueprints/AI/Weapon_Pack/Materials/Weapons/M_WeaponSet_1.M_WeaponSet_1","0","35","1","1","16.364235","0","341"
"/Game/VFX/WizardSpellsPack/Materials/M_Smoke21b.M_Smoke21b","0","129","1","1","65.569511","0","3938"
"/Game/VFX/WizardSpellsPack/Materials/M_Ice4.M_Ice4","0","99","1","1","51.688099","0","1882"
"/Game/FXVarietyPack/Materials/M_ky_chantDecoA.M_ky_chantDecoA","0","20","1","1","7.284197","0","183"
"/Game/VFX/WizardSpellsPack/Materials/M_TwoSides21.M_TwoSides21","0","167","1","1","63.411434","0","5115"
"/Game/VFX/WizardSpellsPack/Materials/M_Stone3b.M_Stone3b","0","109","1","1","55.252682","0","2514"
"/Game/VFX/FXVarietyPack/Materials/M_ky_subUV_dynRGB.M_ky_subUV_dynRGB","0","12","12","1","6.183633","0","12"
"/Game/VFX/WizardSpellsPack/Materials/M_Crater29dn.M_Crater29dn","0","129","1","1","71.793701","0","3396"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_AdditiveScrollNiagara.M_AdditiveScrollNiagara","0","20","1","1","0.000000","0","155"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_Projectilevfx/Vfx/Materials/M_ABScrollNiagara.M_ABScrollNiagara","0","20","1","1","9.274540","0","151"
"/Game/Blueprints/Weapons/Materials/crosbow1.crosbow1","0","26","1","1","12.053000","0","255"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Hand_Thrusters.M_Hand_Thrusters","0","14","1","1","5.113312","0","93"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Projectile_Ball.M_Projectile_Ball","0","15","1","1","5.721195","0","125"
"/Game/ParagonGideon/FX/Materials/Energy/Plasma/M_Swirl_Plasma.M_Swirl_Plasma","0","10","1","1","3.703143","0","60"
"/Game/ParagonGideon/FX/Materials/Water/M_Footfall_Refraction.M_Footfall_Refraction","0","10","1","1","3.655651","0","48"
"/Game/ParagonGideon/FX/Materials/Flares/M_Lensflare_TB_Soft.M_Lensflare_TB_Soft","0","9","1","1","3.889309","0","39"
"/Game/ParagonGideon/FX/Materials/Sparks/M_Soft_Spark_Glow.M_Soft_Spark_Glow","0","12","1","1","5.014146","0","80"
"/Game/ParagonGideon/FX/Materials/Smoke/M_WispySmokeTest.M_WispySmokeTest","0","54","1","1","28.740871","0","721"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Explosion_Smoke_Spears.M_Explosion_Smoke_Spears","0","15","1","1","7.257594","0","111"
"/Game/ParagonGideon/FX/Materials/Water/M_Footfall_Ripple.M_Footfall_Ripple","0","20","1","1","7.165074","0","150"
"/Game/ParagonGideon/FX/Materials/Sparks/M_Hotdog_VLerp_DirectionTint.M_Hotdog_VLerp_DirectionTint","0","24","2","1","10.518610","0","260"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Fireball_Unlit_Purple.M_Fireball_Unlit_Purple","0","12","1","1","5.270601","0","73"
"/Game/ParagonGideon/FX/Materials/Water/M_Water_Impact_ImpactSplash.M_Water_Impact_ImpactSplash","0","48","1","1","25.593761","0","617"
"/Game/VFX/WizardSpellsPack/Materials/M_Lightning15l.M_Lightning15l","0","149","1","1","79.331665","0","3899"
"/Game/VFX/WizardSpellsPack/Materials/M_Lightning11b.M_Lightning11b","0","129","1","1","66.236198","0","3523"
"/Game/VFX/WizardSpellsPack/Materials/M_LineDistort2a.M_LineDistort2a","0","129","1","1","65.248581","0","3184"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_SkillSet_1/Materials/M_AdditiveScrollNiagara.M_AdditiveScrollNiagara","0","20","1","1","0.000000","0","155"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_SkillSet_1/Materials/M_ABScrollNiagara.M_ABScrollNiagara","0","20","1","1","0.000000","0","151"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_SkillSet_1/Materials/M_Master_AoRoughMet.M_Master_AoRoughMet","0","38","1","1","17.202032","0","521"
"/Game/VFX/WizardSpellsPack/Materials/M_Ice3.M_Ice3","0","63","1","1","36.009789","0","1074"
"/Game/VFX/FXVarietyPack/Materials/M_ky_subUV01.M_ky_subUV01","0","20","1","1","7.732755","0","172"
"/Game/VFX/FXVarietyPack/Materials/M_ky_auraWall02.M_ky_auraWall02","0","32","2","2","12.958311","0","274"
"/Game/VFX/FXVarietyPack/Materials/M_ky_base_anime.M_ky_base_anime","0","24","2","2","10.347108","0","170"
"/Game/VFX/WizardSpellsPack/Materials/M_Crack6b.M_Crack6b","0","149","1","1","76.470291","0","3915"
"/Game/ParagonGideon/FX/Materials/Heroes/M_Wispy_Pulse_Dense.M_Wispy_Pulse_Dense","0","9","1","1","3.954474","0","53"
"/Game/ParagonGideon/FX/Materials/Flares/M_GlowPoint_DistShrink_MASTER.M_GlowPoint_DistShrink_MASTER","0","24","1","1","10.670012","0","290"
"/Game/ParagonGideon/FX/Materials/Debris/M_Explosion_RockChunks.M_Explosion_RockChunks","0","94","2","1","51.903461","0","2072"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Wispy_Smoke_Trail_Projectile.M_Wispy_Smoke_Trail_Projectile","0","15","1","1","6.396779","0","92"
"/Game/VFX/FXVarietyPack/Materials/M_ky_dust01_4x4.M_ky_dust01_4x4","0","9","1","1","4.152932","0","40"
"/Game/VFX/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","15","15","1","6.875469","0","15"
"/Game/ParagonGideon/FX/Materials/Flares/M_DarkFlare_DistShrink.M_DarkFlare_DistShrink","0","24","1","1","10.594442","0","219"
"/LockOnTarget/M_TargetWidget.M_TargetWidget","0","10","1","1","2.355710","0","55"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_Rayvfx/Materials/M_Master_RadialBeam.M_Master_RadialBeam","0","9","9","1","4.821513","0","9"
"/Game/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","0","9","1","1","4.029028","0","53"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_Rayvfx/Materials/M_sA_Aura.M_sA_Aura","0","20","20","1","10.040239","0","20"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_PickupSet_1/Materials/M_sA_Aura.M_sA_Aura","0","20","20","1","0.000000","0","20"
"/Game/VFX/FXVarietyPack/Materials/M_ky_dynDust.M_ky_dynDust","0","15","15","1","6.919090","0","15"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","15","15","1","6.974772","0","15"
"/Game/ParagonGideon/FX/Materials/Water/M_WaterMist.M_WaterMist","0","24","1","1","10.253839","0","279"
"/Game/MedievalDungeon/Materials/M_Master.M_Master","0","168","89","2","74.416000","0","1563"
"/Game/VFX/WizardSpellsPack/sA_Megapack_v1/sA_StylizedAttacksPack/Materials/M_Fres_Trans.M_Fres_Trans","0","10","1","1","4.343115","0","45"
"/Game/VFX/WizardSpellsPack/Materials/M_Lightning10l.M_Lightning10l","0","20","1","1","9.596953","0","176"
"/Game/PlayerCharacter/Materials/M_Mage_Hair_Master.M_Mage_Hair_Master","0","54","1","1","23.834215","0","754"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Meteor_Fragment.M_Meteor_Fragment","0","38","1","1","17.585476","0","545"
"/Game/VFX/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","0","64","2","2","25.649426","0","728"
"/Game/VFX/WizardSpellsPack/Materials/M_DecalCrater28dn.M_DecalCrater28dn","0","120","1","1","72.335426","0","3278"
"/Game/VFX/WizardSpellsPack/Materials/M_DecalCrater64.M_DecalCrater64","0","120","1","1","67.458450","0","3158"
"/Game/VFX/WizardSpellsPack/Materials/M_EmberExpl_1.M_EmberExpl_1","0","149","1","1","81.272430","0","4613"
"/Game/ParagonGideon/FX/Meshes/Splines/M_Spline_Preview.M_Spline_Preview","0","114","1","1","51.107864","0","2855"
"/Game/ParagonGideon/FX/Materials/Heroes/M_Radial_Blur_Refraction.M_Radial_Blur_Refraction","0","30","4","2","11.887123","0","201"
"/Game/ParagonGideon/FX/Materials/Heroes/M_Teleport_Refraction.M_Teleport_Refraction","0","15","1","1","5.946821","0","111"
"/Game/ParagonGideon/FX/Materials/Smoke/M_SplineThickenSmoke_Trails_Master.M_SplineThickenSmoke_Trails_Master","0","71","1","1","40.093563","0","1187"
"/Game/GoodSky/Resource/Materials/M_GoodSky_Sun_Stars_Moon.M_GoodSky_Sun_Stars_Moon","0","4","1","1","1.645936","0","10"
"/Game/GoodSky/Resource/Materials/M_GoodSky_Sun_Stars.M_GoodSky_Sun_Stars","0","4","1","1","1.610732","0","13"
"/Game/GoodSky/Resource/Materials/M_GoodSky_Moon.M_GoodSky_Moon","0","4","1","1","1.564914","0","13"
"/Game/GoodSky/Resource/Materials/M_GoodSky_Base.M_GoodSky_Base","0","4","1","1","1.505831","0","13"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Meteor_Masked.M_Meteor_Masked","0","79","1","1","40.458786","0","1188"
"/Game/Blueprints/AI/Meshs/SKnight_modular/Skeleton_Knight_04/materials/M_SKnigh_armor.M_SKnigh_armor","0","79","1","1","96.093109","79","3913"
"/Game/Blueprints/AI/Meshs/SKnight_modular/Skeleton/materials/M_Skeleton.M_Skeleton","0","26","1","1","25.127905","26","541"
"/Game/Blueprints/AI/Meshs/SKnight_modular/Skeleton_Knight_01/materials/M_SKnigh_01_armor.M_SKnigh_01_armor","0","79","2","1","95.678284","79","3407"
"/Game/Blueprints/AI/Meshs/SKnight_modular/Skeleton_Knight_02/materials/M_SKnigh_02_armor.M_SKnigh_02_armor","0","79","1","1","95.675728","79","3310"
"/Game/Blueprints/AI/Meshs/SKnight_modular/Skeleton_Knight_06/materials/M_SKnigh_06_armor.M_SKnigh_06_armor","0","79","1","1","99.860184","79","2943"
"/Game/ParagonGideon/FX/Materials/Water/M_LiquidSplash_SubUV.M_LiquidSplash_SubUV","0","100","1","1","52.146767","0","1780"
"/Game/MedievalDungeon/Materials/M_Tiling_Master.M_Tiling_Master","0","248","134","2","228.642227","248","6200"
"/Game/GoodSky/Resource/Materials/M_GoodSky_Storm.M_GoodSky_Storm","0","4","1","1","1.616440","0","13"
"","0","1","0","1","0.000000","13","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","67","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/EditorBrushMaterial.EditorBrushMaterial","0","0","3","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/ClothMaterial.ClothMaterial","0","0","9","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","0","35","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","0","0","25","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","5","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","50","2","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","58","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","677","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","54","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","68","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
"/Engine/EditorMaterials/Cloth/CameraLitDoubleSided.CameraLitDoubleSided","0","0","20","1","0.000000","0","0"
"/Engine/EditorMaterials/WidgetVertexColorMaterial.WidgetVertexColorMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Cloth/CameraLitVertexColor.CameraLitVertexColor","0","0","20","1","0.000000","0","0"
"Globals","49","1","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Game/MedievalDungeon/Materials/M_Statue_Stand_Inst.M_Statue_Stand_Inst","49","23","1","1","7.123848","0","119"
"/Game/PlayerCharacter/Materials/M_Mage_Eyelash.M_Mage_Eyelash","49","58","2","1","16.699543","0","741"
"/Game/MedievalDungeon/Materials/M_Candles_Master.M_Candles_Master","49","70","2","2","22.044617","0","584"
"/Game/VFX/WizardSpellsPack/Materials/M_DistortionParticle.M_DistortionParticle","49","28","1","1","6.753409","0","282"
